mine_id,relationship,company
26440,operator,"Shandong Tianye Real Estate Development Group Co., Ltd."
26440,owner,"Shandong Tianye Real Estate Development Group Co., Ltd."
26446,operator,NA
26446,owner,Unnamed Owner
26447,operator,Focus Minerals Limited
26447,owner,Focus Minerals Limited
26449,operator,NA
26449,owner,NA
26450,operator,Citigold Corporation Limited
26450,owner,Citigold Corporation Limited
26451,operator,Regis Resources Limited
26451,owner,Regis Resources Limited
26454,operator,NA
26454,owner,NA
26455,operator,Brunswick NL
26455,owner,Brunswick NL
26456,operator,NA
26456,owner,NA
26460,operator,NA
26460,owner,NA
26461,operator,Westgold Resources Limited
26461,owner,Westgold Resources Limited
26463,operator,Kinross Gold Corporation
26463,owner,Kinross Gold Corporation
26468,operator,NA
26468,owner,NA
26477,operator,"Minera María, S.A. de C.V."
26477,owner,"Minera Frisco, S.A.B. de C.V."
26478,operator,MIDROC Gold Mine Pvt. Ltd. Co.
26478,owner,MIDROC Gold Mine Pvt. Ltd. Co.
26479,operator,Zimbabwe Mining Development Corp
26479,owner,Government of Zimbabwe
26480,operator,Scotgold Resources Limited
26480,owner,Scotgold Resources Limited
26481,operator,QKR Corporation Limited
26481,owner,Kulczyk Investments S.A.
26483,operator,I'M SGPS SA
26483,owner,I'M SGPS SA
26485,operator,Sibanye-Stillwater Limited
26485,owner,Sibanye-Stillwater Limited
26487,operator,Saudi Arabian Mining Company (Ma’aden)
26487,owner,Saudi Arabian Mining Company (Ma’aden)
26488,operator,Placer Dome Inc.
26488,owner,Placer Dome Inc.
26489,operator,Vantage Goldfields Limited
26489,owner,Vantage Goldfields Limited
26490,operator,Minera Escondida Limitada
26490,owner,BHP Group
26491,operator,Advocate Resources
26491,owner,Advocate Resources
26492,operator,NA
26492,owner,NA
26493,operator,Zimplats Holdings Limited
26493,owner,Zimplats Holdings Limited
26494,operator,NA
26494,owner,NA
26495,operator,Kirungu Corporation
26495,owner,Kirungu Corporation
26497,operator,NA
26497,owner,NA
26499,operator,Shen Yao Holdings Limited
26499,owner,Shen Yao Holdings Limited
26500,operator,Northern Star Resources Limited
26500,owner,Northern Star Resources Limited
26513,operator,IAMGOLD Corporation
26513,owner,IAMGOLD Corporation
26514,operator,Future Global Resources Ltd
26514,owner,Future Global Resources Ltd
26518,operator,Soma Gold Corp.
26518,owner,Soma Gold Corp.
26525,operator,Marimaca Copper Corporation
26525,owner,Marimaca Copper Corporation
26533,operator,DRDGold Limited
26533,owner,DRDGold Limited
26546,operator,Adaman Resources Pty Ltd.
26546,owner,Remagen Lend ADA Pty Ltd
26547,operator,Compania Minera Cuatro Ases S A De C V
26547,owner,Unnamed Owner
26551,operator,NA
26551,owner,Oak Consortium
26552,operator,Pelsart Resources NL
26552,owner,Jason Kasongan Pty Ltd
26553,operator,Sumitomo Metal Mining Company Limited
26553,owner,Sumitomo Metal Mining Company Limited
26559,operator,Nord Gold UK Societas
26559,owner,Nord Gold UK Societas
26560,operator,Vale S.A.
26560,owner,Vale S.A.
26561,operator,Harmony Gold Mining Company Limited
26561,owner,Harmony Gold Mining Company Limited
26562,operator,Rio Tinto
26562,owner,Rio Tinto
26565,operator,NA
26565,owner,NA
26566,operator,Fresnillo Plc
26566,owner,Fresnillo Plc
26567,operator,NA
26567,owner,NA
26568,operator,Freeport-McMoRan Inc.
26568,owner,Freeport-McMoRan Inc.
26570,operator,Silver Lake Resources Limited
26570,owner,Silver Lake Resources Limited
26571,operator,Kinross Gold Corporation
26571,owner,Kinross Gold Corporation
26572,operator,NA
26572,owner,NA
26573,operator,AO Holding Company METALLOINVEST
26573,owner,AO Holding Company METALLOINVEST
26574,operator,Volcan Compañía Minera S.A.A.
26574,owner,Volcan Compañía Minera S.A.A.
26575,operator,Teck Resources Limited
26575,owner,Teck Resources Limited
26577,operator,Taseko Mines Limited
26577,owner,Taseko Mines Limited
26578,operator,Birchfield Minerals Ltd
26578,owner,Birchfield Minerals Ltd
26580,operator,Harmony Gold Mining Company Limited
26580,owner,Harmony Gold Mining Company Limited
26581,operator,Sibanye-Stillwater Limited
26581,owner,Sibanye-Stillwater Limited
26584,operator,Lanes Group Plc
26584,owner,Lanes Group Plc
26585,operator,Barrick Gold Corporation
26585,owner,Barrick Gold Corporation
26588,operator,NA
26588,owner,NA
26595,operator,Ramelius Resources Limited
26595,owner,Ramelius Resources Limited
26596,operator,LTEC Environmental Colorado
26596,owner,LTEC Environmental Colorado
26597,operator,Zijin Mining Group Company Limited
26597,owner,Zijin Mining Group Company Limited
26599,operator,NA
26599,owner,NA
26600,operator,Newmont Corporation
26600,owner,Newmont Corporation
26601,operator,OceanaGold Corporation
26601,owner,OceanaGold Corporation
26603,operator,GBM Gold Limited
26603,owner,GBM Gold Limited
26607,operator,Wilshire Asset Management
26607,owner,Wilshire Asset Management
26609,operator,NuEnergy Gas Limited
26609,owner,NuEnergy Gas Limited
26610,operator,Mandalay Resources Corporation
26610,owner,Mandalay Resources Corporation
26611,operator,Nautical Petroleum plc
26611,owner,Nautical Petroleum plc
26615,operator,Orano SA
26615,owner,Orano SA
26621,operator,DRDGold Limited
26621,owner,DRDGold Limited
26622,operator,Unnamed Owner
26622,owner,Unnamed Owner
26625,operator,Kirkland Lake Gold Ltd.
26625,owner,Kirkland Lake Gold Ltd.
26626,operator,Luminex Resources Corp.
26626,owner,Luminex Resources Corp.
26627,operator,Yamana Gold Inc.
26627,owner,Yamana Gold Inc.
26628,operator,AngloGold Ashanti Limited
26628,owner,AngloGold Ashanti Limited
26629,operator,AngloGold Ashanti Limited
26629,owner,AngloGold Ashanti Limited
26631,operator,Northern Star Resources Limited
26631,owner,Northern Star Resources Limited
26634,operator,Falconbridge Dominican S.A.
26634,owner,Global Special Opportunities Ltd.
26636,operator,Harmony Gold Mining Company Limited
26636,owner,Harmony Gold Mining Company Limited
26642,operator,NA
26642,owner,NA
26643,operator,NA
26643,owner,"Minera Real De Angeles, S.A. De C.V."
26644,operator,Centerra Gold Inc.
26644,owner,Centerra Gold Inc.
26647,operator,NA
26647,owner,NA
26653,operator,Southern Copper Corporation
26653,owner,Southern Copper Corporation
26654,operator,Southern Copper Corporation
26654,owner,Southern Copper Corporation
26655,operator,Ressources Nottaway Inc
26655,owner,Ressources Nottaway Inc
26656,operator,NA
26656,owner,NA
26659,operator,NA
26659,owner,NA
26662,operator,Evolution Mining Limited
26662,owner,Evolution Mining Limited
26664,operator,Indo Pacific Resources Inc
26664,owner,Indo Pacific Resources Inc
26666,operator,"Coeur Mining, Inc."
26666,owner,"Coeur Mining, Inc."
26668,operator,First Quantum Minerals Limited
26668,owner,First Quantum Minerals Limited
26669,operator,Tibet Hima Industry Co Ltd
26669,owner,Tibet Hima Industry Co Ltd
26671,operator,Barrick Gold Corporation
26671,owner,Barrick Gold Corporation
26672,operator,Southern Copper Corporation
26672,owner,Southern Copper Corporation
26675,operator,Precious Metals Technology Inc
26675,owner,Precious Metals Technology Inc
26678,operator,SSR Mining Inc.
26678,owner,SSR Mining Inc.
26681,operator,NA
26681,owner,NA
26683,operator,Westgold Resources Limited
26683,owner,Westgold Resources Limited
26687,operator,Banahaw Mining
26687,owner,Banahaw Mining
26689,operator,Pacific Goldmines NL
26689,owner,North Queensland Resources N.l.
26691,operator,MMC Corporation Berhad
26691,owner,Government of the State of Kelantan
26692,operator,Corporacion Minera de Bolivia
26692,owner,Corporacion Minera de Bolivia
26696,operator,Corporación Nacional del Cobre de Chile
26696,owner,Corporación Nacional del Cobre de Chile
26697,operator,Corporación Nacional del Cobre de Chile
26697,owner,Corporación Nacional del Cobre de Chile
26698,operator,NA
26698,owner,NA
26701,operator,Asa Resource Group Plc
26701,owner,Asa Resource Group Plc
26707,operator,Marcopper Mining Corp
26707,owner,Marcopper Mining Corp
26709,operator,Gold Fields Limited
26709,owner,Gold Fields Limited
26711,operator,Compañía de Minas Buenaventura S.A.A.
26711,owner,Compañía de Minas Buenaventura S.A.A.
26712,operator,National Life & Pensions Limited.
26712,owner,National Life & Pensions Limited.
26713,operator,Barrick Gold Corporation
26713,owner,Barrick Gold Corporation
26714,operator,NA
26714,owner,NA
26715,operator,Cia Mineracao E Participacoes
26715,owner,Cia Mineracao E Participacoes
26716,operator,NA
26716,owner,NA
26717,operator,NA
26717,owner,NA
26718,operator,RioZim Limited
26718,owner,RioZim Limited
26719,operator,NA
26719,owner,NA
26721,operator,Private Interest
26721,owner,Private Interest
26722,operator,Anglo American Plc
26722,owner,Anglo American Plc
26723,operator,Anglo American Plc
26723,owner,Anglo American Plc
26727,operator,Westgold Resources Limited
26727,owner,Westgold Resources Limited
26728,operator,Mandalay Resources Corporation
26728,owner,Mandalay Resources Corporation
26729,operator,Karora Resources Inc.
26729,owner,Karora Resources Inc.
26731,operator,TVI Resource Development Philippines Inc.
26731,owner,TVI Resource Development Philippines Inc.
26738,operator,NA
26738,owner,NA
26745,operator,Mandalay Resources Corporation
26745,owner,Mandalay Resources Corporation
26747,operator,Harmony Gold Mining Company Limited
26747,owner,Harmony Gold Mining Company Limited
26749,operator,Galantas Gold Corporation
26749,owner,Galantas Gold Corporation
26753,operator,Private Company
26753,owner,Private Company
26754,operator,Soma Gold Corp.
26754,owner,Soma Gold Corp.
26755,operator,Gran Colombia Gold Corp.
26755,owner,Gran Colombia Gold Corp.
26759,operator,"Sacre-Coeur Minerals, Ltd."
26759,owner,"Sacre-Coeur Minerals, Ltd."
26760,operator,IAMGOLD Corporation
26760,owner,IAMGOLD Corporation
26761,operator,Corporacion Venezolana De Guayana
26761,owner,Corporacion Venezolana De Guayana
26762,operator,NA
26762,owner,Equinox Minerals Limited
26763,operator,NA
26763,owner,NA
26765,operator,Calibre Mining Corporation
26765,owner,Calibre Mining Corporation
26766,operator,Condor Gold Plc
26766,owner,Condor Gold Plc
26770,operator,Barrick Gold Corporation
26770,owner,Barrick Gold Corporation
26771,operator,Aurelia Metals Limited
26771,owner,Aurelia Metals Limited
26776,operator,Hutti Gold Mines Ltd
26776,owner,Hutti Gold Mines Ltd
26777,operator,PT Lusang Mining
26777,owner,PT Lusang Mining
26778,operator,NA
26778,owner,NA
26779,operator,Benguet Corporation
26779,owner,Benguet Corporation
26781,operator,Benicon
26781,owner,Benicon
26785,operator,Endeavour Mining Corporation
26785,owner,Endeavour Mining Corporation
26787,operator,Nigerian Mining Corp (Government of Nigeria)
26787,owner,Federal Republic of Nigeria
26790,operator,NA
26790,owner,NA
26792,operator,Signature Metals Limited
26792,owner,Signature Metals Limited
26795,operator,Resolute Mining Limited
26795,owner,Resolute Mining Limited
26798,operator,NA
26798,owner,NA
26799,operator,Iran Gold Co
26799,owner,Islamic Republic of Iran
26800,operator,Saudi Arabian Mining Company (Ma’aden)
26800,owner,Saudi Arabian Mining Company (Ma’aden)
26802,operator,Government of Yugoslavia
26802,owner,Government of Yugoslavia
26806,operator,Vedanta Limited
26806,owner,Vedanta Limited
26807,operator,Wesdome Gold Mines Limited
26807,owner,Wesdome Gold Mines Limited
26808,operator,Wanguo International Mining Group Limited
26808,owner,Wanguo International Mining Group Limited
26812,operator,NA
26812,owner,Societe Arabe Des Mines De L'inchiri
26821,operator,Sikanni Oilfield Exploration
26821,owner,Sikanni Oilfield Exploration
26823,operator,Imperial Metals Corporation
26823,owner,Imperial Metals Corporation
26824,operator,NA
26824,owner,NA
26825,operator,Red Dingo Corp Pty Ltd
26825,owner,Red Dingo Corp Pty Ltd
26826,operator,Northern Star Resources Limited
26826,owner,Northern Star Resources Limited
26827,operator,L&M Mining Ltd.
26827,owner,L&M Mining Ltd.
26828,operator,"Apex Mining Co., Inc."
26828,owner,"Apex Mining Co., Inc."
26832,operator,Stryker Resources Ltd
26832,owner,Minera Remance SA
26834,operator,RioZim Limited
26834,owner,RioZim Limited
26835,operator,NA
26835,owner,NA
26836,operator,NA
26836,owner,NA
26837,operator,RioZim Limited
26837,owner,RioZim Limited
26839,operator,AngloGold Ashanti Limited
26839,owner,AngloGold Ashanti Limited
26840,operator,L&M Mining Ltd.
26840,owner,L&M Mining Ltd.
26841,operator,Freeport-McMoRan Inc.
26841,owner,Freeport-McMoRan Inc.
26842,operator,Sibanye-Stillwater Limited
26842,owner,Sibanye-Stillwater Limited
26843,operator,Sibanye-Stillwater Limited
26843,owner,Sibanye-Stillwater Limited
26844,operator,Blyvoor Gold (Pty) Ltd
26844,owner,Blyvoor Gold (Pty) Ltd
26845,operator,Harmony Gold Mining Company Limited
26845,owner,Harmony Gold Mining Company Limited
26846,operator,Sibanye-Stillwater Limited
26846,owner,Sibanye-Stillwater Limited
26847,operator,Gold Fields Limited
26847,owner,Gold Fields Limited
26848,operator,Pan African Resources Plc
26848,owner,Pan African Resources Plc
26850,operator,South Roodepoort Main Reefs
26850,owner,South Roodepoort Main Reefs
26852,operator,Harmony Gold Mining Company Limited
26852,owner,Harmony Gold Mining Company Limited
26855,operator,DRDGold Limited
26855,owner,DRDGold Limited
26856,operator,Gold One International Ltd.
26856,owner,Gold One International Ltd.
26857,operator,NA
26857,owner,Nigel Gold Mining Company (Pty) Limited
26858,operator,Harmony Gold Mining Company Limited
26858,owner,Harmony Gold Mining Company Limited
26859,operator,Harmony Gold Mining Company Limited
26859,owner,Harmony Gold Mining Company Limited
26861,operator,Bracken Mines Limited
26861,owner,Bracken Mines Limited
26862,operator,Pan African Resources Plc
26862,owner,Pan African Resources Plc
26863,operator,NA
26863,owner,NA
26864,operator,Harmony Gold Mining Company Limited
26864,owner,Harmony Gold Mining Company Limited
26865,operator,Pan African Resources Plc
26865,owner,Pan African Resources Plc
26866,operator,NA
26866,owner,NA
26868,operator,Gold One International Ltd.
26868,owner,Gold One International Ltd.
26869,operator,Unnamed Owner
26869,owner,Unnamed Owner
26870,operator,West Wits Mining Limited
26870,owner,West Wits Mining Limited
26885,operator,Barrick Gold Corporation
26885,owner,Barrick Gold Corporation
26889,operator,Sabina Gold & Silver Corp.
26889,owner,Sabina Gold & Silver Corp.
26890,operator,Westgold Resources Limited
26890,owner,Westgold Resources Limited
26892,operator,Clay Group Ltd.
26892,owner,Clay Group Ltd.
26894,operator,NA
26894,owner,NA
26895,operator,Bravo Multinational Incorporated
26895,owner,Bravo Multinational Incorporated
26902,operator,Mohave Gold Inc
26902,owner,Canyon Development Mining Inc
26905,operator,Newmont Corporation
26905,owner,Newmont Corporation
26906,operator,Private Interest
26906,owner,Private Interest
26908,operator,Atlas Consolidated Mining and Development Corporation
26908,owner,Atlas Consolidated Mining and Development Corporation
26916,operator,Vale S.A.
26916,owner,Vale S.A.
26918,operator,Baiyin International Investment Ltd
26918,owner,"Baiyin Nonferrous Group Co., Ltd."
26923,operator,NA
26923,owner,NA
26927,operator,Barrick Gold Corporation
26927,owner,Barrick Gold Corporation
26938,operator,NA
26938,owner,NA
26940,operator,Compania Procesadora de Minerales S.A.
26940,owner,Compania Procesadora de Minerales S.A.
26942,operator,New Gold Inc.
26942,owner,New Gold Inc.
26943,operator,Northern Star Resources Limited
26943,owner,Northern Star Resources Limited
26950,operator,BHP Group
26950,owner,BHP Group
26955,operator,Indo Pacific Resources Inc
26955,owner,Indo Pacific Resources Inc
26959,operator,Westgold Resources Limited
26959,owner,Westgold Resources Limited
26960,operator,Westgold Resources Limited
26960,owner,Westgold Resources Limited
26961,operator,Silver Lake Resources Limited
26961,owner,Silver Lake Resources Limited
26968,operator,Battery Mineral Resources Corp.
26968,owner,Battery Mineral Resources Corp.
26972,operator,Twinstar Holdings Ltd
26972,owner,Twinstar Holdings Ltd
